maintenance_id,truck_id,maintenance_date,maintenance_type,odometer_reading,labor_hours,labor_cost,parts_cost,total_cost,facility_location,downtime_hours,service_description
maint00000781,trk00012,2022-10-16,transmission,699666,6.7,614.92,3330.46,3945.38,los angeles,11.6,routine transmission
maint00000782,trk00047,2022-10-17,repair,625012,1.6,186.99,2373.6,2560.59,houston,41.6,emergency repair
maint00000783,trk00100,2022-10-17,repair,336763,0.5,48.44,3333.95,3382.39,chicago,21.7,emergency repair
maint00000784,trk00047,2022-10-17,tire,173514,1.4,131.89,392.68,524.57,houston,8.2,scheduled tire
maint00000785,trk00063,2022-10-17,brake,139288,3.6,370.85,2804.81,3175.66,milwaukee,11.1,emergency brake
maint00000786,trk00068,2022-10-17,tire,707091,0.6,71.66,2696.78,2768.44,milwaukee,2.6,scheduled tire
maint00000787,trk00065,2022-10-17,preventive,720978,2.0,218.26,1038.95,1257.21,oklahoma city,5.3,routine preventive
maint00000788,trk00064,2022-10-18,inspection,151823,4.4,399.7,83.25,482.95,detroit,19.0,scheduled inspection
maint00000789,trk00075,2022-10-18,tire,223133,1.7,203.13,571.03,774.16,phoenix,2.9,routine tire
maint00000790,trk00065,2022-10-18,preventive,721145,7.8,819.2,1965.07,2784.27,omaha,29.1,emergency preventive
maint00000791,trk00074,2022-10-19,preventive,190425,7.8,946.94,1185.27,2132.21,kansas city,31.5,routine preventive
maint00000792,trk00025,2022-10-19,inspection,523289,5.0,575.45,89.95,665.4,oklahoma city,9.5,scheduled inspection
maint00000793,trk00017,2022-10-19,engine,627565,3.3,356.29,458.01,814.3,portland,18.5,emergency engine
maint00000794,trk00048,2022-10-19,tire,297549,7.3,793.33,851.45,1644.78,denver,2.2,scheduled tire
maint00000795,trk00070,2022-10-20,engine,447959,3.0,370.4,1787.54,2157.94,new york,13.5,scheduled engine
maint00000796,trk00019,2022-10-20,brake,229836,1.2,148.44,496.96,645.4,oklahoma city,7.9,emergency brake
maint00000797,trk00091,2022-10-20,inspection,447629,3.1,270.82,141.44,412.26,kansas city,3.2,routine inspection
maint00000798,trk00111,2022-10-21,tire,63210,2.7,239.79,2797.54,3037.33,salt lake city,35.0,routine tire
maint00000799,trk00099,2022-10-21,engine,73697,3.5,315.83,1734.9,2050.73,denver,10.8,routine engine
maint00000800,trk00101,2022-10-22,preventive,620713,3.6,412.8,2793.05,3205.85,las vegas,2.9,routine preventive
maint00000801,trk00037,2022-10-22,brake,309459,4.4,512.81,426.04,938.85,detroit,46.6,routine brake
maint00000802,trk00035,2022-10-22,inspection,503591,1.3,154.38,54.63,209.01,atlanta,24.9,emergency inspection
maint00000803,trk00074,2022-10-22,brake,142904,2.6,247.55,3109.61,3357.16,chicago,39.9,emergency brake
maint00000804,trk00093,2022-10-23,inspection,481056,0.7,76.97,123.66,200.63,denver,14.6,emergency inspection
maint00000805,trk00030,2022-10-23,repair,153372,5.7,667.62,739.0,1406.62,oklahoma city,3.3,routine repair
maint00000806,trk00014,2022-10-23,brake,453607,5.4,466.83,1130.7,1597.53,chicago,42.7,scheduled brake
maint00000807,trk00088,2022-10-23,repair,734034,5.6,668.48,1992.84,2661.32,nashville,18.0,routine repair
maint00000808,trk00033,2022-10-24,engine,257173,4.9,524.3,2391.96,2916.26,nashville,36.0,scheduled engine
maint00000809,trk00050,2022-10-24,preventive,457159,4.1,456.01,261.03,717.04,new york,44.8,emergency preventive
maint00000810,trk00097,2022-10-24,tire,157821,3.5,430.57,1740.28,2170.85,phoenix,39.2,routine tire
maint00000811,trk00110,2022-10-24,tire,141957,6.7,693.28,158.55,851.83,los angeles,13.0,routine tire
maint00000812,trk00020,2022-10-25,engine,731112,1.5,160.63,751.25,911.88,salt lake city,24.0,emergency engine
maint00000813,trk00065,2022-10-25,repair,567446,6.1,756.96,2298.38,3055.34,los angeles,27.2,routine repair
maint00000814,trk00055,2022-10-25,preventive,597829,6.2,529.99,1422.53,1952.52,milwaukee,42.7,emergency preventive
maint00000815,trk00052,2022-10-26,preventive,377835,1.8,158.38,1227.91,1386.29,phoenix,8.8,scheduled preventive
maint00000816,trk00105,2022-10-26,engine,241236,5.0,499.41,3193.37,3692.78,milwaukee,29.8,routine engine
maint00000817,trk00098,2022-10-26,repair,240829,0.6,58.79,2711.02,2769.81,las vegas,13.5,scheduled repair
maint00000818,trk00036,2022-10-27,engine,716900,3.3,351.55,687.92,1039.47,detroit,45.6,scheduled engine
maint00000819,trk00106,2022-10-27,brake,62404,5.4,499.92,983.49,1483.41,detroit,14.3,emergency brake
maint00000820,trk00001,2022-10-28,repair,363314,2.5,257.41,773.49,1030.9,kansas city,17.1,routine repair
maint00000821,trk00079,2022-10-28,preventive,255691,1.7,152.51,71.37,223.88,seattle,26.8,routine preventive
maint00000822,trk00024,2022-10-28,engine,740647,6.1,524.53,623.35,1147.88,phoenix,40.7,routine engine
maint00000823,trk00054,2022-10-28,preventive,106226,2.8,325.53,2349.83,2675.36,milwaukee,27.9,scheduled preventive
maint00000824,trk00102,2022-10-29,tire,582493,7.0,605.52,1272.4,1877.92,memphis,25.4,emergency tire
maint00000825,trk00025,2022-10-29,inspection,734898,3.3,287.71,129.88,417.59,phoenix,46.8,scheduled inspection
maint00000826,trk00063,2022-10-29,brake,225769,3.0,270.33,2264.98,2535.31,los angeles,12.3,emergency brake
maint00000827,trk00093,2022-10-30,inspection,220367,1.9,223.46,69.2,292.66,philadelphia,25.7,routine inspection
maint00000828,trk00066,2022-10-30,inspection,576447,4.6,551.41,59.96,611.37,chicago,22.9,routine inspection
maint00000829,trk00001,2022-10-30,brake,327529,5.6,493.88,219.85,713.73,detroit,41.6,scheduled brake
maint00000830,trk00088,2022-10-30,engine,62307,6.1,761.94,2055.76,2817.7,seattle,35.7,scheduled engine
maint00000831,trk00103,2022-10-31,preventive,148933,4.9,534.54,409.0,943.54,los angeles,39.2,scheduled preventive
maint00000832,trk00059,2022-10-31,preventive,443475,1.8,177.84,3416.25,3594.09,kansas city,46.2,routine preventive
maint00000833,trk00087,2022-11-01,brake,531758,2.7,299.5,1113.64,1413.14,oklahoma city,31.8,routine brake
maint00000834,trk00119,2022-11-01,tire,300711,1.1,121.57,3214.81,3336.38,salt lake city,44.8,scheduled tire
maint00000835,trk00045,2022-11-02,engine,457513,5.7,511.56,266.39,777.95,atlanta,16.3,routine engine
maint00000836,trk00001,2022-11-03,repair,174199,2.8,332.69,1770.35,2103.04,philadelphia,25.2,emergency repair
maint00000837,trk00077,2022-11-03,engine,681446,4.1,374.88,2122.96,2497.84,portland,6.3,emergency engine
maint00000838,trk00120,2022-11-03,transmission,356858,1.2,114.34,2310.94,2425.28,houston,35.7,emergency transmission
maint00000839,trk00029,2022-11-04,inspection,105532,7.6,667.67,133.11,800.78,detroit,18.0,routine inspection
maint00000840,trk00061,2022-11-05,transmission,215324,6.4,595.49,1428.5,2023.99,minneapolis,24.5,scheduled transmission
maint00000841,trk00057,2022-11-05,preventive,385555,4.5,476.42,2018.02,2494.44,miami,18.4,scheduled preventive
maint00000842,trk00043,2022-11-05,preventive,573016,0.9,87.21,425.12,512.33,minneapolis,26.7,scheduled preventive
maint00000843,trk00009,2022-11-07,tire,222694,4.4,504.26,735.14,1239.4,houston,42.5,scheduled tire
maint00000844,trk00095,2022-11-07,repair,516236,0.6,52.55,1684.6,1737.15,memphis,44.7,scheduled repair
maint00000845,trk00048,2022-11-08,engine,64465,6.2,669.85,2068.65,2738.5,new york,17.7,emergency engine
maint00000846,trk00038,2022-11-09,preventive,87587,6.1,734.48,3086.65,3821.13,columbus,26.3,scheduled preventive
maint00000847,trk00083,2022-11-10,engine,714816,4.2,428.56,295.16,723.72,miami,17.8,emergency engine
maint00000848,trk00034,2022-11-10,engine,749430,6.7,599.49,216.04,815.53,kansas city,45.8,emergency engine
maint00000849,trk00041,2022-11-10,preventive,620125,7.9,765.22,2856.75,3621.97,los angeles,7.5,routine preventive
maint00000850,trk00019,2022-11-11,inspection,731738,3.7,385.87,148.1,533.97,memphis,27.1,scheduled inspection
maint00000851,trk00086,2022-11-11,tire,290834,5.2,595.25,3037.64,3632.89,minneapolis,33.0,emergency tire
maint00000852,trk00019,2022-11-11,engine,580887,3.7,429.7,391.92,821.62,indianapolis,18.2,scheduled engine
maint00000853,trk00061,2022-11-12,preventive,667899,3.5,377.15,2994.0,3371.15,chicago,18.1,routine preventive
maint00000854,trk00022,2022-11-12,brake,561500,6.9,642.21,925.84,1568.05,milwaukee,3.6,routine brake
maint00000855,trk00025,2022-11-14,transmission,394394,0.6,61.42,1604.85,1666.27,indianapolis,25.5,scheduled transmission
maint00000856,trk00047,2022-11-14,tire,186207,4.5,543.71,583.25,1126.96,salt lake city,13.3,scheduled tire
maint00000857,trk00044,2022-11-14,engine,235058,6.1,741.93,1734.91,2476.84,denver,37.7,scheduled engine
maint00000858,trk00105,2022-11-15,transmission,451028,1.4,138.45,1490.69,1629.14,phoenix,25.5,scheduled transmission
maint00000859,trk00077,2022-11-15,brake,673917,7.8,940.38,75.22,1015.6,milwaukee,21.6,routine brake
maint00000860,trk00112,2022-11-15,brake,303644,2.3,268.79,3321.56,3590.35,portland,24.4,emergency brake
maint00000861,trk00056,2022-11-15,engine,700675,2.5,236.94,899.16,1136.1,los angeles,34.3,scheduled engine
maint00000862,trk00064,2022-11-15,repair,221598,2.4,225.63,2356.12,2581.75,charlotte,5.5,scheduled repair
maint00000863,trk00049,2022-11-16,preventive,378095,4.1,412.56,800.91,1213.47,atlanta,43.5,scheduled preventive
maint00000864,trk00020,2022-11-16,preventive,608206,4.1,439.23,1785.07,2224.3,los angeles,36.0,scheduled preventive
maint00000865,trk00089,2022-11-17,preventive,428999,5.1,634.43,2592.56,3226.99,charlotte,3.6,scheduled preventive
maint00000866,trk00094,2022-11-17,brake,657373,0.7,63.18,2416.34,2479.52,salt lake city,18.1,routine brake
maint00000867,trk00065,2022-11-17,preventive,224690,5.2,605.46,266.41,871.87,milwaukee,24.6,emergency preventive
maint00000868,trk00103,2022-11-17,inspection,719890,4.5,402.43,33.8,436.23,houston,43.4,routine inspection
maint00000869,trk00112,2022-11-18,engine,496865,4.0,448.53,2813.2,3261.73,los angeles,25.3,routine engine
maint00000870,trk00025,2022-11-18,tire,174718,7.3,908.15,100.74,1008.89,phoenix,45.9,emergency tire
maint00000871,trk00022,2022-11-18,repair,718029,6.8,736.8,142.71,879.51,nashville,18.5,routine repair
maint00000872,trk00021,2022-11-18,brake,75135,6.0,568.03,2223.35,2791.38,miami,34.0,scheduled brake
maint00000873,trk00040,2022-11-18,inspection,646110,2.2,215.85,53.03,268.88,los angeles,33.8,emergency inspection
maint00000874,trk00067,2022-11-19,repair,148810,4.8,598.22,1881.66,2479.88,new york,18.7,scheduled repair
maint00000875,trk00095,2022-11-19,brake,248764,1.8,214.16,3098.27,3312.43,omaha,10.7,scheduled brake
maint00000876,trk00027,2022-11-19,repair,728505,4.0,378.5,2959.28,3337.78,phoenix,46.6,scheduled repair
maint00000877,trk00053,2022-11-19,transmission,749310,5.4,509.63,1429.75,1939.38,las vegas,23.8,emergency transmission
maint00000878,trk00027,2022-11-20,tire,280781,4.5,557.09,783.21,1340.3,chicago,38.4,scheduled tire
maint00000879,trk00070,2022-11-20,transmission,394602,2.9,255.31,238.48,493.79,houston,8.4,emergency transmission
maint00000880,trk00061,2022-11-20,preventive,656239,2.3,260.0,1348.06,1608.06,las vegas,36.1,routine preventive
maint00000881,trk00014,2022-11-20,brake,512564,2.8,248.82,1619.46,1868.28,omaha,11.6,emergency brake
maint00000882,trk00113,2022-11-20,repair,601275,4.2,425.71,2879.34,3305.05,indianapolis,41.0,routine repair
maint00000883,trk00004,2022-11-21,tire,128000,7.3,623.48,85.97,709.45,atlanta,35.1,emergency tire
maint00000884,trk00022,2022-11-21,engine,111845,7.9,743.96,1133.29,1877.25,oklahoma city,33.0,routine engine
maint00000885,trk00057,2022-11-21,brake,440944,4.1,456.56,2587.68,3044.24,milwaukee,17.3,emergency brake
maint00000886,trk00071,2022-11-21,engine,176349,1.2,113.27,1905.77,2019.04,minneapolis,5.5,emergency engine
maint00000887,trk00049,2022-11-22,engine,194952,5.0,564.74,2330.26,2895.0,new york,19.6,routine engine
maint00000888,trk00082,2022-11-22,tire,212883,1.3,152.73,3227.39,3380.12,oklahoma city,41.7,scheduled tire
maint00000889,trk00081,2022-11-23,brake,743455,7.5,789.88,1933.26,2723.14,milwaukee,46.4,scheduled brake
maint00000890,trk00034,2022-11-23,inspection,217455,0.5,47.84,112.78,160.62,dallas,27.3,emergency inspection
maint00000891,trk00080,2022-11-24,tire,626606,7.1,677.61,203.29,880.9,portland,5.7,scheduled tire
maint00000892,trk00014,2022-11-24,preventive,331312,3.3,408.24,2418.38,2826.62,salt lake city,14.1,routine preventive
maint00000893,trk00086,2022-11-24,preventive,355755,4.8,590.02,1231.3,1821.32,phoenix,18.4,scheduled preventive
maint00000894,trk00055,2022-11-25,transmission,405542,6.5,566.51,1754.07,2320.58,milwaukee,8.6,emergency transmission
maint00000895,trk00063,2022-11-25,tire,129102,7.3,779.1,3396.14,4175.24,houston,41.0,scheduled tire
maint00000896,trk00021,2022-11-25,preventive,247752,6.4,783.55,1180.39,1963.94,nashville,45.8,routine preventive
maint00000897,trk00073,2022-11-26,brake,477298,2.0,220.47,1599.99,1820.46,milwaukee,3.4,scheduled brake
maint00000898,trk00011,2022-11-27,engine,567822,5.5,492.0,2975.6,3467.6,oklahoma city,24.1,scheduled engine
maint00000899,trk00110,2022-11-27,transmission,227393,2.6,222.86,2348.07,2570.93,houston,12.4,scheduled transmission
maint00000900,trk00057,2022-11-28,repair,82349,2.4,208.61,1254.67,1463.28,new york,6.8,routine repair
maint00000901,trk00105,2022-11-28,inspection,702960,4.2,432.82,22.08,454.9,minneapolis,23.9,emergency inspection
maint00000902,trk00018,2022-11-29,transmission,401280,3.1,293.6,868.0,1161.6,indianapolis,30.2,emergency transmission
maint00000903,trk00004,2022-11-29,engine,467886,4.8,497.63,2082.73,2580.36,chicago,4.5,routine engine
maint00000904,trk00033,2022-11-29,preventive,215720,2.9,335.99,1340.17,1676.16,charlotte,6.0,scheduled preventive
maint00000905,trk00114,2022-11-30,repair,501425,4.5,404.38,1124.33,1528.71,philadelphia,9.8,emergency repair
maint00000906,trk00042,2022-11-30,repair,550254,7.5,848.47,1468.46,2316.93,las vegas,37.5,routine repair
maint00000907,trk00054,2022-11-30,engine,622284,0.8,74.1,1548.6,1622.7,columbus,13.9,routine engine
maint00000908,trk00110,2022-12-02,brake,340139,7.8,851.27,2204.03,3055.3,seattle,23.6,emergency brake
maint00000909,trk00045,2022-12-02,repair,347289,0.8,72.75,2605.26,2678.01,kansas city,8.9,routine repair
maint00000910,trk00023,2022-12-02,tire,664400,1.6,177.96,1355.67,1533.63,portland,23.3,routine tire
maint00000911,trk00023,2022-12-02,repair,729619,6.3,692.1,1519.08,2211.18,philadelphia,29.3,emergency repair
maint00000912,trk00082,2022-12-04,transmission,232140,7.8,818.23,1228.2,2046.43,new york,3.0,routine transmission
maint00000913,trk00051,2022-12-04,transmission,238317,5.5,684.5,2529.34,3213.84,phoenix,37.6,scheduled transmission
maint00000914,trk00096,2022-12-05,repair,161893,0.7,82.58,2114.48,2197.06,oklahoma city,20.0,scheduled repair
maint00000915,trk00060,2022-12-06,inspection,208762,2.9,318.07,29.71,347.78,oklahoma city,16.8,routine inspection
maint00000916,trk00095,2022-12-06,repair,146886,3.7,408.82,2574.49,2983.31,philadelphia,6.2,routine repair
maint00000917,trk00073,2022-12-06,brake,526591,1.6,175.8,2145.29,2321.09,chicago,29.5,emergency brake
maint00000918,trk00103,2022-12-07,preventive,687917,5.0,567.07,1603.63,2170.7,salt lake city,31.7,emergency preventive
maint00000919,trk00034,2022-12-08,tire,588799,5.1,447.51,889.28,1336.79,oklahoma city,14.0,scheduled tire
maint00000920,trk00054,2022-12-09,engine,413599,8.0,968.89,2025.09,2993.98,oklahoma city,3.0,emergency engine
maint00000921,trk00004,2022-12-09,repair,561397,0.9,92.63,1557.67,1650.3,oklahoma city,43.1,routine repair
maint00000922,trk00118,2022-12-09,tire,455157,4.2,492.84,3310.57,3803.41,los angeles,37.4,scheduled tire
maint00000923,trk00033,2022-12-11,engine,554823,3.0,305.05,696.26,1001.31,houston,43.5,routine engine
maint00000924,trk00059,2022-12-11,repair,215394,2.5,257.83,1438.67,1696.5,philadelphia,18.8,routine repair
maint00000925,trk00006,2022-12-11,repair,430288,2.1,237.72,2735.25,2972.97,philadelphia,24.0,emergency repair
maint00000926,trk00111,2022-12-11,preventive,422186,4.9,577.39,1841.72,2419.11,nashville,17.3,emergency preventive
maint00000927,trk00103,2022-12-12,inspection,356147,2.3,273.58,99.23,372.81,chicago,27.7,routine inspection
maint00000928,trk00013,2022-12-12,repair,69846,4.4,411.53,1542.11,1953.64,houston,36.7,emergency repair
maint00000929,trk00119,2022-12-12,inspection,152094,1.9,176.85,102.09,278.94,minneapolis,13.2,emergency inspection
maint00000930,trk00055,2022-12-13,brake,630771,4.1,478.48,3481.92,3960.4,los angeles,18.3,emergency brake
maint00000931,trk00107,2022-12-13,transmission,404561,1.9,216.26,566.67,782.93,charlotte,27.4,emergency transmission
maint00000932,trk00099,2022-12-13,engine,350802,7.3,892.62,2211.78,3104.4,seattle,15.9,scheduled engine
maint00000933,trk00021,2022-12-13,brake,670461,3.8,462.56,2219.1,2681.66,indianapolis,22.1,emergency brake
maint00000934,trk00071,2022-12-13,brake,378147,6.2,619.87,1209.14,1829.01,houston,30.3,emergency brake
maint00000935,trk00106,2022-12-14,transmission,172109,6.0,604.44,3181.21,3785.65,memphis,21.5,scheduled transmission
maint00000936,trk00067,2022-12-14,inspection,565075,3.6,338.76,111.63,450.39,chicago,13.5,scheduled inspection
maint00000937,trk00060,2022-12-14,transmission,379534,5.5,498.67,1235.1,1733.77,columbus,13.4,emergency transmission
maint00000938,trk00109,2022-12-15,tire,410756,3.4,386.9,1586.02,1972.92,los angeles,37.5,routine tire
maint00000939,trk00073,2022-12-15,repair,601160,6.8,655.93,2042.82,2698.75,las vegas,32.0,emergency repair
maint00000940,trk00106,2022-12-15,inspection,207175,7.2,689.42,111.68,801.1,las vegas,39.1,emergency inspection
maint00000941,trk00003,2022-12-15,brake,311782,4.2,391.14,407.28,798.42,los angeles,21.7,routine brake
maint00000942,trk00114,2022-12-15,brake,544698,2.7,322.98,562.34,885.32,indianapolis,38.8,scheduled brake
maint00000943,trk00050,2022-12-16,brake,112023,2.5,265.32,993.43,1258.75,columbus,13.6,emergency brake
maint00000944,trk00005,2022-12-16,inspection,722835,3.1,342.45,61.64,404.09,salt lake city,38.4,emergency inspection
maint00000945,trk00063,2022-12-17,tire,126076,5.4,660.43,2123.31,2783.74,detroit,22.5,routine tire
maint00000946,trk00026,2022-12-17,brake,708474,2.7,297.56,2879.65,3177.21,miami,26.1,scheduled brake
maint00000947,trk00112,2022-12-17,brake,207553,7.6,931.66,2187.42,3119.08,nashville,30.1,routine brake
maint00000948,trk00006,2022-12-17,inspection,184496,1.1,118.32,100.65,218.97,detroit,23.6,scheduled inspection
maint00000949,trk00006,2022-12-18,engine,647070,6.0,660.22,2253.5,2913.72,houston,30.8,scheduled engine
maint00000950,trk00106,2022-12-18,engine,650488,7.0,618.78,2873.2,3491.98,new york,27.6,emergency engine
maint00000951,trk00040,2022-12-18,repair,484231,4.1,386.4,827.32,1213.72,dallas,31.9,routine repair
maint00000952,trk00005,2022-12-19,inspection,701330,3.5,399.77,61.47,461.24,memphis,23.7,emergency inspection
maint00000953,trk00046,2022-12-19,preventive,539445,5.7,698.08,2746.74,3444.82,oklahoma city,44.6,emergency preventive
